,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
24,25,3148145598,(주)에스티씨,박광수,분석,1424600835,67.44,87.364,88.361,0.8547 (100.8547),6 2,2024/06/18 15:23:08,
25,26,1078104441,진화전기(주),문충모,분석,1424607200,67.44,87.364,88.361,0.8551 (100.8551),7 6,2024/06/18 19:25:21,
26,27,1348199839,(주)두두,이서근,분석,1424614970,67.48,87.365,88.361,0.8557 (100.8557),13 9,2024/06/18 14:57:49,
27,28,1178188899,주식회사 시큐렉스,최영희,분석,1424694062,67.48,87.37,88.366,0.8613 (100.8613),7 2,2024/06/17 18:55:24,
28,29,1768801833,창희파워 주식회사,임창우,분석,1424715250,67.48,87.371,88.368,0.8628 (100.8628),7 15,2024/06/18 15:10:45,
29,30,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,1424845203,67.52,87.379,88.376,0.8720 (100.872),7 11,2024/06/17 10:05:24,
30,31,4488100569,주식회사 엔에스테크,박현수,분석,1424884752,67.52,87.382,88.378,0.8747 (100.8747),10 6,2024/06/17 14:58:02,
31,32,1098187375,주식회사 동명텔레콤,김명주,분석,1425103696,67.6,87.396,88.392,0.8903 (100.8903),3 15,2024/06/18 13:09:38,
32,33,1078674016,주식회사가나이엔지,강재선,분석,1425199776,67.6,87.402,88.398,0.8971 (100.8971),15 2,2024/06/17 10:15:36,
33,34,6038186257,우주정보통신 주식회사,강병열,분석,1425299800,67.64,87.408,88.404,0.9041 (100.9041),4 13,2024/06/17 15:51:25,
34,35,4468801407,(주)큐엔큐,장나미,분석,1425599492,67.72,87.427,88.422,0.9254 (100.9254),12 15,2024/06/18 15:25:09,
35,36,1188117437,탑인더스트리(주),최정현,분석,1425603730,67.72,87.427,88.423,0.9257 (100.9257),12 6,2024/06/18 09:16:07,
36,37,6128117899,성창통신주식회사,전주환,분석,1425622092,67.72,87.428,88.424,0.9270 (100.927),3 1,2024/06/17 10:06:36,
37,38,2028158261,주식회사 남두,김승균,분석,1425698000,67.72,87.433,88.429,0.9323 (100.9323),4 15,2024/06/19 09:30:55,
38,39,1138680513,주식회사연수이앤씨,조운호,분석,1425827805,67.76,87.442,88.437,0.9415 (100.9415),6 15,2024/06/18 14:46:39,
39,40,2178113330,(주)오성에스이엠,오성표,분석,1425845986,67.76,87.443,88.438,0.9428 (100.9428),13 12,2024/06/18 18:14:33,
40,41,2068679088,(주)한맥아이티,최예니,분석,1425929800,67.8,87.448,88.443,0.9487 (100.9487),6 12,2024/06/18 08:59:31,
41,42,2098134940,주식회사윤송이엔씨,정윤계,분석,1425960380,67.8,87.45,88.445,0.9509 (100.9509),1 14,2024/06/19 08:25:16,
42,43,2038164674,주식회사 컴버스테크,이돈원,분석,1426090930,67.84,87.458,88.453,0.9601 (100.9601),10 15,2024/06/18 16:31:25,
43,44,4118136823,(유)태양소방통신,김주성,분석,1426161670,67.84,87.463,88.457,0.9651 (100.9651),14 11,2024/06/18 12:57:34,
44,45,6158109646,해강정보통신 주식회사,정영희,분석,1426188900,67.84,87.464,88.459,0.9671 (100.9671),15 8,2024/06/18 10:31:19,
45,46,3448700497,주식회사 이앤엠테크,홍정구,분석,1426214500,67.88,87.466,88.461,0.9689 (100.9689),5 1,2024/06/17 15:26:48,
46,47,1328179967,지음이엔아이 주식회사,유형민,분석,1426417350,67.92,87.479,88.473,0.9833 (100.9833),15 4,2024/06/17 17:21:12,
47,48,1078165206,앤아이에스(주),정성호,분석,1426582612,67.96,87.489,88.483,0.9950 (100.995),8 9,2024/06/17 17:45:26,
48,49,3128114629,태양정보통신 주식회사,민장기,분석,1426707090,68.0,87.497,88.491,1.0038 (101.0038),8 13,2024/06/19 05:58:23,
49,50,1178124861,케이이피엔지니어링(주),박성진,분석,1426750703,68.0,87.5,88.494,1.0069 (101.0069),10 5,2024/06/17 10:24:09,
0,51,2148620797,(주)세인씨앤씨,조정화,분석,1426802966,68.0,87.503,88.497,1.0106 (101.0106),9 4,2024/06/18 08:13:51,
1,52,2148107988,(주)서울정보시스템,이문현,분석,1426820000,68.0,87.504,88.498,1.0118 (101.0118),7 5,2024/06/17 17:56:57,
2,53,4888701893,주식회사 제이씨큐,주은영,분석,1426822742,68.04,87.505,88.498,1.0120 (101.012),15 7,2024/06/17 13:48:08,
3,54,4278601362,주식회사 케이엔테크,고범철,분석,1427009100,68.08,87.516,88.51,1.0251 (101.0251),6 10,2024/06/17 21:26:29,
4,55,2298134599,(주)시에나텔레콤,임종태,분석,1427127055,68.08,87.524,88.517,1.0335 (101.0335),3 12,2024/06/18 09:47:26,
5,56,1358168741,주식회사 엠제이케이,이옥배,분석,1427306540,68.16,87.535,88.528,1.0462 (101.0462),8 10,2024/06/18 17:31:06,
6,57,1168162839,주식회사 유니포인트,안국필,분석,1427345378,68.16,87.538,88.531,1.0490 (101.049),1 4,2024/06/17 10:01:08,
7,58,1268670710,주식회사 에디넷,민경태,분석,1427404700,68.16,87.541,88.534,1.0531 (101.0531),5 9,2024/06/18 16:09:24,
8,59,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,1427427742,68.16,87.543,88.536,1.0548 (101.0548),10 11,2024/06/17 15:36:31,
9,60,1198617662,주식회사 엠토스솔루션스,김관종,분석,1427508984,68.2,87.548,88.541,1.0605 (101.0605),7 14,2024/06/19 10:09:21,
10,61,1148602636,(주)오라엔지니어링,오형근,분석,1427531470,68.2,87.549,88.542,1.0621 (101.0621),14 1,2024/06/17 15:57:15,
11,62,2128144255,경방전기통신(주),장기인,분석,1427647378,68.24,87.557,88.549,1.0703 (101.0703),12 1,2024/06/18 11:35:52,
12,63,4038141077,주식회사 송원이앤씨,이금미,분석,1427715459,68.24,87.561,88.554,1.0752 (101.0752),7 6,2024/06/18 16:49:52,
13,64,3988601370,주식회사 한통엔지니어링,장명수,분석,1427783260,68.28,87.565,88.558,1.0800 (101.08),3 10,2024/06/18 15:48:08,
14,65,1108155460,주식회사 자유전설,김상중,분석,1427872250,68.28,87.571,88.563,1.0863 (101.0863),4 2,2024/06/19 08:37:38,
15,66,2038101742,株式會社 革新電工社,오세화,분석,1427884990,68.28,87.572,88.564,1.0872 (101.0872),6 2,2024/06/18 08:16:25,
16,67,1098185343,주식회사 오티에스씨,이승환,분석,1428099044,68.36,87.585,88.578,1.1023 (101.1023),12 15,2024/06/19 09:14:11,
17,68,1058665689,(주)경림이앤지,김창근,분석,1428199960,68.36,87.592,88.584,1.1095 (101.1095),1 11,2024/06/18 16:11:01,
18,69,2158197106,주식회사통해,전용일,분석,1428414661,68.44,87.605,88.597,1.1247 (101.1247),11 3,2024/06/18 15:07:16,
19,70,3148623089,주식회사 삼화전기,성백린,분석,1428529076,68.44,87.613,88.604,1.1328 (101.1328),12 2,2024/06/17 16:41:25,
20,71,1068648117,주식회사 티원엘에스,김영규,분석,1428593910,68.48,87.617,88.608,1.1373 (101.1373),9 15,2024/06/17 18:56:40,
21,72,2118716291,(주)유토닉스,박찬호,분석,1428780505,68.52,87.629,88.62,1.1506 (101.1506),11 3,2024/06/18 14:30:17,
22,73,1018144159,주식회사 넥선,박민호,분석,1428902830,68.56,87.636,88.627,1.1592 (101.1592),1 6,2024/06/18 14:55:04,
23,74,1138141456,(주)나우아이앤씨,안남훈,분석,1428960549,68.56,87.64,88.631,1.1633 (101.1633),6 9,2024/06/17 15:55:57,
24,75,1138170266,(주)리빙콘트롤,김병진,분석,1429115788,68.6,87.65,88.641,1.1743 (101.1743),15 2,2024/06/19 09:11:52,
25,76,2128168465,주식회사 대성엔이씨,구명자,분석,1429144790,68.6,87.652,88.642,1.1763 (101.1763),6 13,2024/06/18 22:54:10,
26,77,5198102535,주식회사 이음유앤아이,박영재,분석,1429282700,68.64,87.66,88.651,1.1861 (101.1861),8 12,2024/06/18 10:31:54,
27,78,1218136672,더원네트웍스(주),신의숙,분석,1429522755,68.72,87.676,88.666,1.2031 (101.2031),1 9,2024/06/19 09:09:13,
28,79,1198635582,아람이엔테크 주식회사,정충선,분석,1429609090,68.72,87.681,88.671,1.2092 (101.2092),15 3,2024/06/17 18:19:32,
29,80,7228800428,주식회사 다온이앤씨,김영철,분석,1429632259,68.72,87.683,88.673,1.2109 (101.2109),14 9,2024/06/19 09:22:02,
30,81,1208147588,서현정보통신(주),배상만,분석,1429842920,68.8,87.696,88.686,1.2258 (101.2258),4 5,2024/06/18 16:03:22,
31,82,1068610926,주식회사 인테크,이상국,분석,1429995280,68.84,87.706,88.695,1.2366 (101.2366),10 11,2024/06/18 09:12:12,
32,83,2018634956,주식회사 신성전자통신,전용한,분석,1430065400,68.84,87.71,88.699,1.2415 (101.2415),11 8,2024/06/17 12:56:08,
33,84,2148724941,한빛시스템주식회사,윤명호,분석,1430206654,68.88,87.719,88.708,1.2515 (101.2515),13 11,2024/06/18 09:29:37,
34,85,1388171662,주식회사열방이엔지,전영석,분석,1430263980,68.88,87.723,88.712,1.2556 (101.2556),5 4,2024/06/19 00:16:37,
35,86,1138621101,(주)아이피로드,강철지,분석,1430329726,68.92,87.727,88.716,1.2602 (101.2602),2 11,2024/06/18 14:56:45,
36,87,1078167709,온세텔레콤(주),박준학,분석,1430345110,68.92,87.728,88.717,1.2613 (101.2613),10 8,2024/06/18 08:09:03,
37,88,5078106538,주식회사 이로,김영택,분석,1430382618,68.92,87.73,88.719,1.2640 (101.264),5 6,2024/06/18 16:57:51,
38,89,3088128139,미동이엔씨 주식회사,최현수,분석,1430548990,68.96,87.741,88.729,1.2758 (101.2758),5 15,2024/06/17 15:19:17,
39,90,1188111165,주식회사 세원이엔피디,이왕종,분석,1430643630,69.0,87.747,88.735,1.2825 (101.2825),13 12,2024/06/17 17:05:12,
40,91,2208709343,유텔레콤주식회사,한상미,분석,1430674953,69.0,87.749,88.737,1.2847 (101.2847),6 13,2024/06/17 15:58:09,
41,92,2248136762,주식회사 희성,이현국,분석,1430834692,69.04,87.759,88.747,1.2960 (101.296),2 10,2024/06/19 09:23:24,
42,93,3148185080,기룡전기주식회사,이중선,분석,1431354132,69.16,87.792,88.779,1.3328 (101.3328),11 3,2024/06/17 13:37:06,
43,94,5148166515,(주)이튜,김체담,분석,1431371438,69.16,87.793,88.78,1.3340 (101.334),8 5,2024/06/18 15:44:03,
44,95,4128108897,(주)조흥테크,박희용,분석,1431656413,69.24,87.811,88.798,1.3542 (101.3542),12 1,2024/06/19 09:32:59,
45,96,6058632937,주식회사 타키온정보기술,이건조,분석,1431686000,69.24,87.813,88.8,1.3562 (101.3562),9 2,2024/06/17 13:37:01,
46,97,2158148186,주식회사 시스텍이앤씨,전진우,분석,1432101360,69.36,87.839,88.826,1.3857 (101.3857),6 14,2024/06/17 10:22:15,
47,98,1278145956,선테크 주식회사,박종선,분석,1432209700,69.4,87.846,88.832,1.3933 (101.3933),2 14,2024/06/17 11:30:24,
48,99,1138132447,태진정보통신(주),정태수,분석,1432279337,69.4,87.85,88.837,1.3983 (101.3983),11 5,2024/06/19 09:37:46,
49,100,5728600663,주식회사 대명기전,박영진,분석,1432320300,69.4,87.853,88.839,1.4012 (101.4012),4 6,2024/06/19 06:40:29,
0,101,3078144418,주식회사 태광이알텍,채인옥,분석,1432515240,69.48,87.865,88.851,1.4150 (101.415),13 4,2024/06/17 10:02:00,
1,102,1288154026,(주)니트로시스템,정인교,분석,1432890460,69.56,87.889,88.875,1.4415 (101.4415),6 4,2024/06/18 14:00:08,
2,103,2021680862,삼기정보통신,김수봉,분석,1432966000,69.56,87.894,88.879,1.4469 (101.4469),2 4,2024/06/18 10:17:49,
3,104,2208660663,주식회사 데이타렉스,김정국,분석,1433201700,69.64,87.909,88.894,1.4635 (101.4635),3 15,2024/06/18 14:16:25,
4,105,1198632979,성민전기 주식회사,김미영,분석,1433292120,69.68,87.915,88.9,1.4700 (101.47),15 11,2024/06/19 00:54:55,
5,106,6058151851,휴먼아이티에스(주),도기환,분석,1433744600,69.76,87.943,88.928,1.5020 (101.502),13 9,2024/06/18 15:08:33,
6,107,4088601930,대유통신(주),나종수,분석,1433916457,69.8,87.954,88.938,1.5142 (101.5142),14 1,2024/06/19 08:48:58,
7,108,5178101428,주식회사 율이앤씨,전형숙,분석,1434292189,69.92,87.978,88.962,1.5408 (101.5408),8 1,2024/06/19 08:48:28,
8,109,3958800527,주식회사 에스에이치아이티,정태순,분석,1434761650,69.96,88.008,88.991,1.5740 (101.574),10 11,2024/06/17 17:28:39,
9,110,2048124559,(주)대용와트스,남상태,분석,1435923659,69.68,88.081,89.063,1.6563 (101.6563),4 5,2024/06/18 09:00:44,
10,111,2158774589,주식회사 스카이코어,최명훈,분석,1436098697,69.64,88.092,89.074,1.6686 (101.6686),12 1,2024/06/18 10:14:58,
11,112,1228199613,주식회사 대건시스템즈,최성주,분석,1437641710,69.24,88.19,89.169,1.7779 (101.7779),2 7,2024/06/19 07:50:09,
12,113,1708601068,주식회사 와이비정보시스템,정영배,분석,1438638680,69.0,88.253,89.231,1.8485 (101.8485),7 14,2024/06/18 13:59:52,
13,114,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,1438924240,68.92,88.272,89.249,1.8687 (101.8687),14 5,2024/06/18 07:52:31,
14,115,2898601926,영한산업 주식회사,권지영,분석,1439130000,68.84,88.285,89.262,1.8832 (101.8832),12 4,2024/06/19 08:42:30,
15,116,7188800491,주식회사 가나이엔씨,이다정,분석,1439953601,68.64,88.337,89.313,1.9416 (101.9416),4 10,2024/06/18 16:00:48,
16,117,1138611622,(주)이담에스티,최명순,분석,1442241830,68.08,88.482,89.455,2.1035 (102.1035),3 8,2024/06/18 08:42:35,
17,118,6058132247,반도산전(주),서보석,분석,1444168600,67.6,88.604,89.574,2.2400 (102.24),8 6,2024/06/18 14:13:24,
18,119,5168802724,주식회사 삼흥이앤지,이정희,분석,1445784517,67.16,88.706,89.674,2.3544 (102.3544),6 8,2024/06/19 09:15:40,
19,120,2048130648,주식회사 케빅,권혁준,분석,1451025000,65.84,89.039,89.999,2.7254 (102.7254),3 10,2024/06/18 10:05:17,
20,121,2068188409,주식회사 넥스파시스템,서종렬,분석,1722140386,65.0,106.2221,106.815,21.9190 (121.919),5 4,2024/06/19 11:15:03,예가초과
21,122,1058163309,(주)한국에빅스,신지훈,분석,1735597411,65.0,107.075,107.65,22.8717 (122.8717),6 5,2024/06/18 10:13:41,예가초과
22,-1,1358140632,(주)우진일렉트,박현식,분석,1422786590,67.0,87.249,88.248,0.7262 (100.7262),6 4,2024/06/17 16:41:48,순공사원가98%미만
23,-2,1078162397,신용통신 주식회사,김형종,분석,1422747598,67.0,87.246,88.246,0.7235 (100.7235),1 4,2024/06/19 09:25:35,순공사원가98%미만
24,-3,1068180878,주식회사 신보,정재문,분석,1422716350,66.96,87.244,88.244,0.7212 (100.7212),14 2,2024/06/19 08:31:59,순공사원가98%미만
25,-4,2048614338,(주)오성에이브이시스템,김승모,분석,1422591780,66.96,87.236,88.236,0.7124 (100.7124),11 10,2024/06/19 10:14:33,순공사원가98%미만
26,-5,1048610901,이룸유비쿼터스주식회사,김승규,분석,1422591569,66.96,87.236,88.236,0.7124 (100.7124),9 1,2024/06/18 09:59:34,순공사원가98%미만
27,-6,2158159534,하이텍앤솔 주식회사,정구천,분석,1422569620,66.96,87.235,88.235,0.7109 (100.7109),4 5,2024/06/18 12:04:20,순공사원가98%미만
28,-7,1068682075,주식회사 세이프원,이명근,분석,1422539960,66.92,87.233,88.233,0.7088 (100.7088),14 6,2024/06/17 11:04:38,순공사원가98%미만
29,-8,3058171729,주식회사 중부보안,도대욱,분석,1422480630,66.92,87.229,88.229,0.7046 (100.7046),12 1,2024/06/17 10:10:21,순공사원가98%미만
30,-9,1138189770,인콤아이에스(주),강점식,분석,1422473560,66.92,87.229,88.229,0.7040 (100.704),9 14,2024/06/18 07:52:23,순공사원가98%미만
31,-10,1068602542,주식회사 유셀네트웍스,김구동,분석,1422433593,66.92,87.226,88.226,0.7012 (100.7012),14 12,2024/06/18 07:54:15,순공사원가98%미만
32,-11,1288183458,주식회사 파워텔레콤,김성배,분석,1422373880,66.88,87.223,88.222,0.6970 (100.697),7 11,2024/06/18 09:31:51,순공사원가98%미만
33,-12,2158686415,(주)새빛엔에스,양채원,분석,1422361320,66.88,87.222,88.222,0.6961 (100.6961),11 6,2024/06/17 13:48:24,순공사원가98%미만
34,-13,2024700576,성온엘,이미경,분석,1422351020,66.88,87.221,88.221,0.6954 (100.6954),13 3,2024/06/19 10:06:20,순공사원가98%미만
35,-14,2758600893,주식회사 대명통신,강봉수,분석,1422292300,66.88,87.217,88.217,0.6912 (100.6912),12 6,2024/06/17 10:03:19,순공사원가98%미만
36,-15,8268102035,주식회사 더블유엔에스,박현준,분석,1422221000,66.84,87.213,88.213,0.6862 (100.6862),4 5,2024/06/17 10:03:35,순공사원가98%미만
37,-16,1108131570,(주)조은시스템,김창윤,분석,1422213670,66.84,87.212,88.212,0.6857 (100.6857),15 9,2024/06/17 15:27:16,순공사원가98%미만
38,-17,1138188878,주식회사 신영이엔티,이찬세,분석,1422112240,66.84,87.206,88.206,0.6785 (100.6785),1 14,2024/06/17 15:59:45,순공사원가98%미만
39,-18,1408177811,주식회사 네오비젼,유정식,분석,1422103485,66.84,87.205,88.206,0.6779 (100.6779),9 12,2024/06/18 09:50:06,순공사원가98%미만
40,-19,2068694508,주식회사 웰정보기술,강희춘,분석,1422041336,66.8,87.202,88.202,0.6735 (100.6735),11 12,2024/06/17 10:32:34,순공사원가98%미만
41,-20,1138611108,(주)도원디에스,이정우,분석,1422013080,66.8,87.2,88.2,0.6714 (100.6714),6 13,2024/06/17 15:03:44,순공사원가98%미만
42,-21,5012762957,동산통신,김영우,분석,1421943870,66.8,87.195,88.196,0.6666 (100.6666),8 7,2024/06/19 08:42:01,순공사원가98%미만
43,-22,6048111797,주식회사글로벌엔씨,임채익,분석,1421933983,66.8,87.195,88.195,0.6659 (100.6659),14 9,2024/06/19 09:21:47,순공사원가98%미만
44,-23,6188123083,금강통신(주),이영자,분석,1421905732,66.76,87.193,88.193,0.6639 (100.6639),4 1,2024/06/18 16:17:15,순공사원가98%미만
45,-24,1188111452,동화전자산업(주),김종화,분석,1421881720,66.76,87.191,88.192,0.6622 (100.6622),11 1,2024/06/18 10:54:32,순공사원가98%미만
46,-25,2018147460,태성전기통신(주),이덕우,분석,1421767586,66.72,87.184,88.185,0.6541 (100.6541),11 6,2024/06/18 10:48:03,순공사원가98%미만
47,-26,1388134347,주식회사 패스넷,정정훈,분석,1421730720,66.72,87.182,88.183,0.6515 (100.6515),14 4,2024/06/19 09:08:41,순공사원가98%미만
48,-27,1138185570,(주)승일전력산업,박광수,분석,1421699500,66.72,87.18,88.181,0.6492 (100.6492),7 14,2024/06/17 10:46:37,순공사원가98%미만
49,-28,2968101254,에스제이파워주식회사,변숙진,분석,1421689620,66.72,87.179,88.18,0.6486 (100.6486),12 11,2024/06/17 11:01:27,순공사원가98%미만
0,-29,1058110006,삼성전기산업 주식회사,박소연,분석,1421678310,66.72,87.179,88.179,0.6477 (100.6477),9 15,2024/06/19 08:49:49,순공사원가98%미만
1,-30,2648127825,"주식회사 제이원아이티 (JwonIT Co., Ltd.)",이준호,분석,1421674080,66.72,87.178,88.179,0.6475 (100.6475),14 3,2024/06/18 13:37:34,순공사원가98%미만
2,-31,1018662695,주식회사 메가시스템,김대석,분석,1421639648,66.72,87.176,88.177,0.6450 (100.645),1 4,2024/06/17 10:09:09,순공사원가98%미만
3,-32,2338109463,주식회사 아이티에스서비스,지영일,분석,1421632506,66.72,87.176,88.176,0.6445 (100.6445),1 12,2024/06/17 13:12:08,순공사원가98%미만
4,-33,2198128106,우선이엔씨(주),김광수,분석,1421628000,66.72,87.175,88.176,0.6442 (100.6442),14 6,2024/06/17 10:48:01,순공사원가98%미만
5,-34,3158800929,에이블이엔씨 주식회사,김주형,분석,1421606276,66.68,87.174,88.175,0.6427 (100.6427),4 2,2024/06/18 11:44:13,순공사원가98%미만
6,-35,1098153822,서울텔엔지니어링(주),정영철,분석,1421532491,66.68,87.169,88.17,0.6374 (100.6374),4 7,2024/06/18 16:55:32,순공사원가98%미만
7,-36,2148823314,화인정보기술주식회사,이명우,분석,1421503162,66.68,87.167,88.168,0.6354 (100.6354),10 15,2024/06/18 09:02:06,순공사원가98%미만
8,-37,2148886584,주식회사 수민텔레콤,이상민,분석,1421496099,66.68,87.167,88.168,0.6349 (100.6349),14 3,2024/06/17 16:14:48,순공사원가98%미만
9,-38,1198653668,에코아이넷(주),박은희,분석,1421352021,66.64,87.158,88.159,0.6247 (100.6247),3 7,2024/06/19 09:05:54,순공사원가98%미만
10,-39,1128118909,(주)한일종합산업,박응석,분석,1421344070,66.64,87.157,88.159,0.6241 (100.6241),2 8,2024/06/17 14:18:22,순공사원가98%미만
11,-40,6338800846,원흥이엔씨 주식회사,최재혁,분석,1421269910,66.6,87.153,88.154,0.6188 (100.6188),14 5,2024/06/17 14:36:05,순공사원가98%미만
12,-41,1058683498,주식회사 일동전력,최병국,분석,1421220760,66.6,87.15,88.151,0.6154 (100.6154),2 6,2024/06/18 17:18:06,순공사원가98%미만
13,-42,3148182346,주식회사 엠지티,이선종,분석,1421189581,66.6,87.148,88.149,0.6132 (100.6132),3 6,2024/06/18 15:53:33,순공사원가98%미만
14,-43,1278195155,주식회사 대흥디씨티,박준석,분석,1421182510,66.6,87.147,88.149,0.6126 (100.6126),8 5,2024/06/18 17:57:47,순공사원가98%미만
15,-44,1078606385,대선아이넷(주),신일자,분석,1421172000,66.6,87.146,88.148,0.6119 (100.6119),8 13,2024/06/18 17:11:10,순공사원가98%미만
16,-45,2158168275,천마정보통신(주),황범만,분석,1421171209,66.6,87.146,88.148,0.6118 (100.6118),2 7,2024/06/18 17:50:21,순공사원가98%미만
17,-46,1018197466,주식회사콤위즈,정윤권,분석,1421088166,66.56,87.141,88.143,0.6060 (100.606),13 2,2024/06/18 17:01:05,순공사원가98%미만
18,-47,1278622185,(주)한올정보통신,임상규,분석,1420978160,66.52,87.134,88.136,0.5982 (100.5982),13 10,2024/06/17 10:17:18,순공사원가98%미만
19,-48,1168137418,두레옵트로닉스 주식회사,최수현,분석,1420945220,66.52,87.132,88.134,0.5959 (100.5959),1 8,2024/06/18 09:44:07,순공사원가98%미만
20,-49,4028141375,주식회사 이레유비크,박임철,분석,1420885343,66.52,87.128,88.13,0.5916 (100.5916),12 11,2024/06/17 16:26:17,순공사원가98%미만
21,-50,1098197140,(주)코맥스시큐리티,김종정,분석,1420884474,66.52,87.128,88.13,0.5916 (100.5916),12 13,2024/06/19 09:39:45,순공사원가98%미만
22,-51,1178169252,엠에스온(주),이경미,분석,1420881649,66.52,87.128,88.13,0.5914 (100.5914),3 13,2024/06/19 09:13:20,순공사원가98%미만
23,-52,2118145912,영남스퀘어 주식회사,장재모,분석,1420837000,66.52,87.125,88.127,0.5882 (100.5882),4 8,2024/06/17 10:13:51,순공사원가98%미만
24,-53,1358117688,주식회사 경훈테크,CHOIHUIBONG,분석,1420834000,66.52,87.125,88.127,0.5880 (100.588),13 5,2024/06/17 22:04:54,순공사원가98%미만
25,-54,1058641085,(주)에스엠전력,김동율,분석,1420824440,66.48,87.124,88.126,0.5873 (100.5873),15 9,2024/06/18 13:45:07,순공사원가98%미만
26,-55,2138610414,(주)성창기전,지광섭,분석,1420808196,66.48,87.123,88.125,0.5861 (100.5861),10 14,2024/06/19 09:10:49,순공사원가98%미만
27,-56,2148805903,리조이스통신주식회사,최공휘,분석,1420803960,66.48,87.123,88.125,0.5859 (100.5859),8 7,2024/06/18 14:00:15,순공사원가98%미만
28,-57,1138123972,(주)일광테크,임기철,분석,1420798593,66.48,87.123,88.125,0.5855 (100.5855),8 10,2024/06/18 09:56:04,순공사원가98%미만
29,-58,2068153517,뉴텔레콤(주),김을선,분석,1420781360,66.48,87.122,88.124,0.5843 (100.5843),1 14,2024/06/18 09:18:49,순공사원가98%미만
