id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%)
17,20211231792-00,2022년 과학전시관 사무기기 및 네트워크 장비 유지관리 용역 견적 제출 안내 공고,서울특별시교육청서울특별시과학전시관/서울특별시교육청,서울,31701000,31341550,+3% ~ -3%,0,88,13,수의,-1.13388
18,20211228117-00,2022년 터널 및 지하차도 CCTV시스템 유지관리 용역,서울특별시,서울,49005110,48744350,+3% ~ -3%,0,88,114,기/수의,-0.53211
19,20211229834-00,차량기지 내 구내기관사 업무공간 조성 정보통신공사,서울교통공사,서울/경기,15161100,14900850,+3% ~ -3%,0,87.745,1824,기/수의,-1.71657
20,20211229299-00,2022년 도서자동화시스템 유지관리 용역,경기도,서울/인천/경기,79280000,79451875,+3% ~ -3%,0,88,31,기/수의,0.21679
21,20211228817-00,구립데이케어센터 확충 리모델링 공사(통신),서울특별시,서울,126841000,127987050,+3% ~ -3%,0,87.745,1196,기/수의,0.90353
22,20211222401-01,2022년 경기도의료원 개인정보보호시스템 유지보수 용역 (정정공고),경기도의료원,서울/경기,177460000,179324700,+3% ~ -3%,0,87.745,26,기/정,1.05077
23,2021-27158,00부대시설 통신공사(교-보-7-4),특수전사령부,서울,175434000,174594099,+2% ~ -2%,0,87.745,1034,기/수의,-0.47876
24,20211223114-00,강남역 등 3개소 광역버스환승정류소 환경개선 통신공사 (긴급공고),서울특별시,서울,836171000,838255200,+3% ~ -3%,2270867,87.745,264,기/A값,0.24925
25,20211222220-00,2022년 자가통신망 유지보수 용역,경기도,서울/경기,150741000,150308800,+3% ~ -3%,0,87.745,20,기,-0.28672
26,20211225521-00,지하차도 침수감지 시스템 구매설치,서울시설공단,서울,40761000,40663325,+3% ~ -3%,0,88,16,물품/기/수의,-0.23963
27,20211219388-00,장애인콜택시 신형 내비게이션 콜단말기 구매설치,서울시설공단,서울,211964000,211446875,+3% ~ -3%,0,84.245,11,물품,-0.24397
28,20211218987-00,남산창작센터 제로에너지건물(ZEB) 전환 리모델링 통신공사 (긴급공고),서울특별시,서울,152394000,150717700,+3% ~ -3%,10080770,87.745,1039,기/A값,-1.09998
29,53110,22년 합동전파관리시스템(JSMS) 유지보수 용역,국방부,서울/경기,41485577,41882974,+2% ~ -2%,0,87.745,17,물품/기,0.95791
30,2021-26782,21-해-00부대 법당 신축 통신공사(3264),국군재정관리단,서울,93021568,93529776,+2% ~ -2%,0,87.745,976,기/수의,0.54633
31,20211223338-00,2022년 주행형단속시스템 유지관리용역,경기도,서울/경기,67251000,67491800,+3% ~ -3%,0,88,30,기/수의,0.35806
32,2021-26854,00부대 어린이집 통신공사(신-13-4),특수전사령부,서울,97148000,96892305,+2% ~ -2%,0,87.745,942,기/수의,-0.26321
33,20211222210-02,인창중학교 통신선로 개선 공사 (긴급공고) (정정공고),서울특별시교육청,서울,179801000,178937975,+2% ~ -2%,2077270,87.745,1006,기/정/A값/순,-0.47999
34,54578,22년 국지공역감시체계(PSE) 유지보수,공군제15특수임무비행단,서울/경기,63854901,63876844,+2% ~ -2%,0,88.000,18,기/수의,0.03436
35,20211221308-00,서남센터 슬러지등보관시설 탈취설비 설치 계측제어분야,서울물재생시설공단,서울,36135000,36192775,+3% ~ -3%,0,88,11,물품/기,0.15988
36,20211221124-00,조롱박마을 주민공동이용시설 신축 통신 공사,서울특별시,서울,29625000,29684750,+3% ~ -3%,0,87.745,891,수의,0.20168
37,20211219041-00,(긴급)솔방울유치원 리모델링 통신공사(장기계속 총차) (긴급공고),서울특별시교육청,서울,104523000,102700175,+3% ~ -3%,0,87.745,1140,수의,-1.74395
38,20211217383-00,간호간병 통합서비스병동 너스콜 교체공사,한국원자력의학원,서울,31440304,31201925,+2% ~ -2%,0,87.745,881,기/수의,-0.75820
39,20211215557-00,2022년 자가통신망 유지관리 견적제출 안내 공고,성남도시개발공사,서울/경기,77000000,77517500,+3% ~ -3%,0,88,60,기/수의,0.67207
40,20211217001-00,차량기지내 구내기관사 업무공간 조성 전산네트워크(업무망) 신설공사,서울교통공사,서울/경기,26295730,26473875,+3% ~ -3%,0,87.745,2139,기/수의,0.67746
41,20211216402-00,(긴급)성일초등학교 수영장개선 통신공사 (긴급공고),서울특별시교육청,서울,9533000,9373500,+3% ~ -3%,0,87.745,436,기/수의,-1.67314
42,2021-01-000269-00,국가중요시설 한강철교 초소시설개선 통신공사,국가철도공단,서울,451470000,447973906,+2.5% ~ -2.5%,24233736,86.335,675,기/A값/순/협정,-0.77439
43,20211213009-00,2022년 성동문화재단 통신시스템 통합 유지관리 용역 소액 견적제출 안내 공고,재단법인,서울,65400000,65149250,+3% ~ -3%,0,88,19,수의,-0.38341
44,20211216849-00,이동형 CCTV 추가 배터리 구매,인천광역시,서울/인천,110880000,110521350,+3% ~ -3%,0,84.245,72,물품,-0.32346
45,20211214931-00,2022년 터널 및 지하차도 CCTV시스템 유지관리용역,서울특별시,서울,47474610,47704925,+3% ~ -3%,0,88,162,수의,0.48513
46,20211215360-00,강남구민회관 증축 및 내진보강 공사(통신),서울특별시,서울,51667000,52470075,+3% ~ -3%,0,87.745,1075,기/수의,1.55432
47,20211206600-00,2022년 공해차량 운행제한 단속시스템 유지관리 용역 (긴급공고),인천광역시,서울/인천/경기,149170000,149036575,+3% ~ -3%,0,87.745,20,기/협정,-0.08945
48,20211212609-00,서울항공비즈니스고등학교 강당 겸 체육관 증축 통신공사 견적 제출 안내공고,서울특별시교육청,서울,81142000,81924675,+2% ~ -2%,0,87.745,1134,수의,0.96457
49,E012110229,강남구 도심지역 배전계통 자가광통신망 구축공사(ICT운영부),한국전력공사,서울,461412600,460489381,+2% ~ -2%,29467794,86.745,818,기/A값/순,-0.20009
50,20211207325-00,권역외상센터 구축 공사(통신),국립중앙의료원,서울,214280000,213057050,+2% ~ -2%,15046687,87.745,1050,기/A값/순,-0.57073
51,20211211945-00,사가정시장 화재알림시설 구매 설치(긴급),서울특별시,서울,105077000,103521375,+3% ~ -3%,0,84.245,25,물품/기,-1.48047
52,20211208668-00,답십리영화미디어아트센터 미디어장비 구매설치,서울특별시,서울,156680000,156891175,+3% ~ -3%,0,84.245,41,물품/기,0.13478
53,20211213808-01,2022년도 중랑물재생센터 정보통신설비 유지관리용역 (정정공고),서울특별시,서울,42790000,42445075,+3% ~ -3%,0,88,59,정/수의,-0.80609
54,20211209651-00,2022년 주차검지시스템 유지보수 용역,서울시설공단,서울/경기,20689900,20570875,+3% ~ -3%,0,90,96,기/수의,-0.57529
55,20211211339-00,"서울가주초외 3교(아주초, 마천초, 방이중)기존급식실 리모델링 및 기타 통신공사(장기계속) (긴급공고)",서울특별시교육청,서울,40308000,39727200,+3% ~ -3%,0,87.745,968,기/수의,-1.44091
56,20211206371-00,전동초 방송선로 교체공사 (긴급공고),서울특별시교육청,서울,181379000,179174850,+3% ~ -3%,11889475,87.745,1029,기/A값,-1.21522
57,20211205425-00,서울도시과학기술고 학교공간 재구조화 통신공사 소액 견적 공고,서울특별시교육청,서울,21878000,22011825,+3% ~ -3%,0,87.745,822,수의,0.61168
58,2021-25200,00부대 리모델링 통신공사,제7016부대,서울,76838000,76977897,+2% ~ -2%,0,87.745,873,기/수의,0.18206
59,20211205984-00,화상회의실 LED스크린 제작/설치,국방부,서울/인천/경기,78503000,79332825,+2% ~ -2%,0,88,32,물품/기/여성,1.05706
60,20211205074-00,2022년 CCTV 통합관제센터 하드웨어(HW) 유지관리 용역,경기도,서울/경기,32339000,32131975,+3% ~ -3%,0,88,34,기/수의,-0.64018
61,20211208229-00,2022년 남양주시 도서관정보화시스템 유지보수 용역,경기도,서울/경기,66444000,65442900,+3% ~ -3%,0,88,12,기/수의,-1.50669
62,20211208831-00,카이스트 도곡동시설 4층 재배치 공사(통신) (긴급공고),한국과학기술원,서울,45800000,45741675,+2% ~ -2%,0,87.745,1016,기/수의,-0.12735
63,20211206218-00,초미세먼지 자동측정망 데이터표출장치 추가설치공사 (긴급공고),서울시메트로구호선,서울,156766000,155696900,+3% ~ -3%,6147900,87.745,923,기/A값,-0.68198
64,20211200146-00,암병원 종양임상시험센터 실방공사(통신),서울대학교병원,서울,42598039,42638450,+2% ~ -2%,2253571,87.745,931,기/A값/순,0.09486
65,20211202515-00,국립항공박물관 옥상전망대 통신공사,국립항공박물관,서울,31995000,32145200,+2% ~ -2%,0,87.745,964,기/수의,0.46944
66,20211203061-00,"독립문 문화공원 지하공영주차장 건립 공사(통신, 장기계속계약)",서울특별시,서울,109186000,108986800,+3% ~ -3%,0,87.745,1144,기/수의,-0.18245
67,20211203161-00,서울남성초 방송시설개선 통신공사 (긴급공고),서울특별시교육청,서울,266192000,265627700,+3% ~ -3%,13767669,87.745,1064,기/A값,-0.21199
68,20211143243-00,덕수고 이전 및 (가칭)거암유 신축 통신공사 관급자재(CCTV) 구매,서울특별시교육청,서울,63734000,63667275,+3% ~ -3%,0,88,66,물품,-0.10470
69,20211143067-00,2022년 본관 청사 통신공사(연간단가),서울특별시,서울,241186000,242039850,+3% ~ -3%,9408125,87.745,1011,기/A값,0.35402
70,20211142853-00,2022년 서초구립도서관 전산시스템 유지보수 용역,재단법인,서울/인천/경기,165600000,166898350,+3% ~ -3%,0,87.745,23,기,0.78402
71,20211142087-00,한강공원 CCTV 설치 통신공사(3구역) (긴급공고),서울특별시/서울특별시,서울,499400000,493694425,+3% ~ -3%,21181324,87.745,1030,기/A값,-1.14249
72,20211142038-00,한강공원 CCTV 설치 통신공사(2구역) (긴급공고),서울특별시/서울특별시,서울,427350000,426938700,+3% ~ -3%,17342465,87.745,1046,기/A값,-0.09625
73,20211142006-00,한강공원 CCTV 설치 통신공사(1구역) (긴급공고),서울특별시/서울특별시,서울,424820000,426876175,+3% ~ -3%,16846090,87.745,1050,기/A값,0.48401
74,20211201259-00,태릉중 방송선로 교체공사 (긴급공고),서울특별시교육청,서울,150487000,149813625,+3% ~ -3%,8696804,87.745,1050,기/A값,-0.44747
75,20211141184-00,2022년 청사 영상음향시스템 유지관리 용역 (긴급공고),서울특별시,서울,282762000,280519725,+3% ~ -3%,0,86.745,46,기,-0.79300
76,20211112566-00,종암경찰서 신축공사(통신),서울지방조달청/경찰청,전국/서울,1362292000,1352956925,+2% ~ -2%,90794022,86.745,1132,기/A값/순/의무,-0.68525
77,20211143507-00,강동구립도서관 2022년 정보화 시스템 통합 유지보수 (긴급공고),재단법인강동문화재단,서울/경기,141562740,141850875,+3% ~ -3%,0,87.745,59,,0.20353
78,20211142017-01,경찰대학 경찰악대 신축 통신공사 (긴급공고) (정정공고),경찰청,서울,58124000,58058800,+2% ~ -2%,0,87.745,1105,기/정/수의,-0.11218
79,20211144229-00,송파둘레길 CCTV 설치공사(2차) (긴급공고),서울특별시,서울,397540000,393681925,+3% ~ -3%,24047364,87.745,556,기/A값,-0.97049
80,20211143254-01,전곡초병설유 신설 통신공사 (정정공고),서울특별시교육청,서울,37877000,37927925,+3% ~ -3%,0,87.745,983,기/정/수의,0.13444
81,20211141367-00,등촌2-1공영주차장 증축 및 시설개보수 공사(통신분야) (긴급공고),서울특별시,서울,82300000,81325850,+3% ~ -3%,3860469,87.745,1016,기/A값,-1.18366
82,20211140448-00,"월계초 체육관, 급식실 및 병설유치원 증축 통신공사(장기계속) 수의계약 견적공고",서울특별시교육청,서울,166507000,165895125,+3% ~ -3%,0,87.745,1177,기/수의,-0.36748
83,20211139783-00,서울교대 연구강의동 공간혁신 통신공사 (긴급공고),서울교육대학교,서울,29472000,29217100,+2% ~ -2%,0,87.745,913,기/수의,-0.86489
84,20211139731-01,공릉중 문화생활관 증축 통신공사 수의계약 견적서 제출 안내 공고 (정정공고),서울특별시교육청,서울,119386000,120400550,+3% ~ -3%,0,87.745,1159,기/정/수의,0.84980
85,N21S038000/0,방사선보건원 리모델링 및 증축 통신공사,한국수력원자력(주),서울,439373000,436777695,+2.5% ~ -2.5%,28948472,86.745,667,기/A값/순,-0.59069
86,20211132924-00,5호(성북) 거점형 키움센터 조성 통신공사,서울특별시,서울,153391000,151441475,+3% ~ -3%,8492100,87.745,1054,기/A값,-1.27096
87,20211139737-00,2022년 중랑물재생센터 유량계 유지관리용역 (긴급공고),서울특별시/서울특별시,서울/경기,99040000,99779875,+3% ~ -3%,0,87.745,31,기,0.74704
88,20211139721-00,서대문보건소 천연분소 증축공사(통신),서울특별시,서울,98395000,98527875,+3% ~ -3%,0,87.745,1154,기/수의,0.13504
89,20211136223-00,서울경찰청 정보통신네트워크 공사,경찰청,서울,34242000,34255250,+2% ~ -2%,0,87.745,984,기/수의,0.03869
90,20211135463-00,한국예탁결제원 서울사옥 지하층 기반시설 구축공사(통신),서울지방조달청/한국예탁결제원,서울,95611000,95194425,+2% ~ -2%,0,87.745,1092,기/수의/협정,-0.43570
91,20211134486-00,다솜관광고 방송장비 및 방송선로 개선 통신 공사(장기계속),서울특별시교육청,서울,103675000,102549650,+3% ~ -3%,5378309,87.745,1011,기/A값,-1.08546
92,20211137714-00,2022년 한강공원 CCTV 유지관리용역 (긴급공고),서울특별시/서울특별시,서울,141567000,142105375,+3% ~ -3%,0,87.745,218,기,0.38029
93,20211137200-00,2022년 가로등 점소등제어시스템 유지보수 용역,서울특별시,서울/인천/경기,55891000,56186850,+3% ~ -3%,0,88,20,기/수의,0.52933
94,20211134344-00,[장기계속] 장위초 방송선로 개선 통신 공사 (긴급공고),서울특별시교육청,서울,255418000,252386875,+3% ~ -3%,14330483,87.745,1034,기/A값,-1.18674
95,20211134248-00,강서서 화곡3파출소 신축공사(통신),경찰청,서울,39021000,39014575,+2% ~ -2%,0,87.745,998,기/수의,-0.01647
96,20211128979-00,위급호출기 설치공사,한국원자력의학원,서울/경기,98105000,97605200,+2% ~ -2%,4540835,87.745,2275,기/A값/순,-0.50946
97,20211118160-00,감사원 제1별관 재건축공사(통신),서울지방조달청/감사원,서울,769625000,771806925,+2% ~ -2%,49521436,86.745,967,기/A값/순/협정,0.28350
98,20211135418-00,서울숲 복합문화체육센터 CCTV설비 구매 설치,서울특별시,서울,158499000,158629025,+3% ~ -3%,0,87.945,113,물품,0.08203
99,20211130570-02,2022년 대기오염 환경전광판 유지보수 용역 (정정공고),인천광역시,서울/인천/경기,51400000,51797625,+3% ~ -3%,0,88,22,정/수의,0.77358
100,20211133936-00,사직로 도로선형 변경 통신공사 (긴급공고),서울특별시/서울특별시,서울,536972000,537436525,+3% ~ -3%,32539607,87.745,1011,기/A값,0.08650
101,20211133881-00,도시고속도로 연결램프(화랑로 진출입) 설치 통신공사(장기) (긴급공고),서울특별시/서울특별시,서울,952024000,964369425,+3% ~ -3%,48903643,87.745,965,기/A값,1.29675
102,20211137287-00,용산구 보훈회관 건립 공사(통신),서울특별시,서울,70969000,70756350,+3% ~ -3%,0,87.745,1109,기/수의,-0.29964
103,20211136970-00,2022년 TV 중계방송시스템 유지관리 용역,서울특별시,서울,49330000,49558575,+3% ~ -3%,0,88,18,기/수의,0.46335
104,20211134936-00,철도교통관제센터 구내 방송설비 개량,한국철도공사,서울,79920000,80506675,+2% ~ -2%,0,87.745,1080,기/수의,0.73407
105,20211134323-00,대청역 등 3역 변전실 개량에 따른 정보통신공사,서울교통공사,서울,45392120,45722375,+3% ~ -3%,0,87.745,1019,기/수의,0.72756
106,20211132908-00,수서경찰서별관 증축공사(통신),경찰청,서울,173999000,174025125,+2% ~ -2%,11385811,87.745,1026,기/A값/순,0.01501
107,20211132519-00,2022년 정보통신 및 정보보안 통합유지관리 용역 (긴급공고),서울특별시/서울특별시,서울,168300000,168283650,+3% ~ -3%,0,87.745,28,기,-0.00972
108,20211127185-00,노원자원회수시설 비산재 고형화설비 설치공사(정보통신공사),(주)우주엔비텍,서울,107687000,107569700,+3% ~ -3%,3874024,87.745,466,기/A값,-0.10893
109,20211126766-00,"2022년 터널 및 지하차도 라디오, DMB 재방송설비 유지관리 용역",서울특별시/서울특별시,서울,79961200,79604800,+3% ~ -3%,0,87.745,122,기,-0.44572
110,20211114497-01,등촌동 어울림플라자 정보통신공사 (정정공고),서울주택도시공사,전국/서울,1742171000,1728107400,+3% ~ -3%,105468116,86.745,1070,기/정/A값/의무,-0.80725
111,20211126388-00,신길문화체육도서관 건립 통신 공사,서울특별시,서울,729556000,729448425,+3% ~ -3%,47075581,87.745,981,기/A값,-0.01475
112,20211126725-00,클라우드센터 시스템실 기반인프라 보강 공사 (긴급공고),서울특별시/서울특별시,서울,695163000,689594775,+3% ~ -3%,23012397,87.745,869,기/A값/연기,-0.80100
113,20211122005-00,2022년 행정정보통신망 설치공사(연간단가),서울특별시,서울,88800000,88271700,+3% ~ -3%,5588258,87.745,976,기/A값/연기,-0.59494
114,20211125623-00,율곡터널 상부 보행로 조성 통신공사 (긴급공고),서울특별시/서울특별시,서울,128223000,126991150,+3% ~ -3%,7843337,87.745,1093,기/A값/연기,-0.96071
115,20211125562-00,2022년 수질계측기 유지관리용역,서울특별시/서울특별시,서울,288600000,285486775,+3% ~ -3%,0,86.745,63,기/연기,-1.07874
116,20211122185-00,서울시립대학교 행정 IPT 구매 설치,서울특별시/서울특별시,서울,313280000,315148000,+3% ~ -3%,0,80.495,47,물품/기/연기,0.59627
117,20211127703-00,장위동 지역밀착형 문화예술교육센터 신축 정보통신공사 (긴급공고),서울특별시,서울,135135000,133204625,+3% ~ -3%,8363636,87.745,1077,기/A값/연기,-1.42848
118,20211127344-00,(긴급)서울문현초등학교 방송선로 및 방송장비개선 통신 공사 (긴급공고),서울특별시교육청,서울,353745000,354346400,+3% ~ -3%,18926449,87.745,1042,기/A값/연기,0.17000
119,20211124997-00,옥수역 등 5개역 승강편의시설 설치 정보통신공사,서울교통공사,서울,76156640,76399650,+3% ~ -3%,0,87.745,1130,기/연기/수의,0.31909
120,20211123550-00,경인중학교 교사동 증축 통신공사(장기-총차),서울특별시교육청,서울,166510000,166416800,+3% ~ -3%,0,87.745,1233,연기/수의,-0.05598
121,20211123058-00,서울고척초등학교 교사동 증축 통신공사(장기-총차) (긴급공고),서울특별시교육청,서울,333300000,332044350,+3% ~ -3%,22190329,87.745,1075,기/A값/연기,-0.37674
122,20211122865-00,세종과학고등학교 방송장비 교체 및 통합배선 분리 통신공사(장기-총차),서울특별시교육청,서울,252318000,252526850,+3% ~ -3%,15938798,87.745,1083,기/A값/연기,0.08277
123,20211122613-00,백석초 방송시설개선 통신공사(총차),서울특별시교육청,서울,167305000,167273700,+3% ~ -3%,10791211,87.745,1089,기/A값/연기,-0.01871
124,20211121876-00,등명초 방송시설개선 통신공사(총차),서울특별시교육청,서울,145015000,145004175,+3% ~ -3%,8536059,87.745,1087,기/A값/연기,-0.00747
125,20211119733-00,신규 스마트워크센터(서울역) 통신공사 (긴급공고),서울지방조달청/한국지능정보사회진흥원,서울,132945000,133109925,+2% ~ -2%,0,87.745,1169,기/연기/수의/협정,0.12405
126,E012109792,PS-LTE 활용 지하전력구 비상통신망 실증,한국전력공사,서울,122875500,122135060,+2% ~ -2%,3088911,87.745,739,기/A값/순,-0.60260
127,2021-23608,육사교 북카페 인테리어(통신공사),육군사관학교,서울,7211480,7225772,+2% ~ -2%,0,87.745,276,기/수의,0.19818
128,B1202104356,갑문 운영용 수위계 제조구매설치,한국수자원공사,서울/인천/경기,49390000,49852181,2.5% ~ -2.5%,0,87.995,65,물품/기/여성,0.93577
129,46914,회의실 노후 전관방송용 앰프 구매,수도방위사령부,서울,54564990,54851944,+2% ~ -2%,0,88.000,116,물품/기/수의,0.52589
130,20211119258-00,2022년 서울안전통합센터 충무시설 영상·음향시스템 유지관리용역,서울특별시,서울,54323000,54300900,+3% ~ -3%,0,88,87,기/수의,-0.04069
131,20211118619-00,서울아트책보고(제2책보고) 조성 리모델링공사(통신) (긴급공고),서울특별시/서울특별시,서울,175012000,172831825,+3% ~ -3%,11447593,87.745,1023,기/A값,-1.24573
132,20211116838-00,김포공항 신관제탑 및 기타지역 출입통제시스템 개선 정보통신공사,한국공항공사,서울,44213447,44294400,+2% ~ -2%,1449312,87.745,896,기/A값/순,0.18309
133,20211118092-00,2022년 정보화시스템 유지보수 용역 (긴급공고),서울특별시,서울,114116000,112992575,+3% ~ -3%,0,87.745,39,기,-0.98446
134,20211118587-00,경부선 남영역 등 3역 역무자동화설비 자동개집표기 개량공사,한국철도공사,서울/인천/경기,72634000,72297600,+2% ~ -2%,0,87.745,2905,기/수의,-0.46315
135,20211117756-00,"가인초 외 2교(상원초, 월천초) 병설유치원 신설 통신공사 수의계약견적서 제출 안내 공고",서울특별시교육청,서울,118011000,116988475,+3% ~ -3%,0,87.745,1171,기/수의,-0.86647
136,20211115136-00,"9호선 2,3단계 주전송선로 증설 공사",서울교통공사,서울,903471580,896458425,+3% ~ -3%,63593724,87.745,953,기/A값,-0.77625
137,20211114746-00,마포평생학습관 (가칭)하늘마당 리모델링 통신공사,서울특별시교육청,서울,38845000,38812100,+3% ~ -3%,0,87.745,1020,기/수의,-0.08470
138,20211114154-00,송정초 방송시설개선 통신공사(총차),서울특별시교육청,서울,213603000,212178325,+3% ~ -3%,12942887,87.745,1052,기/A값,-0.66698
139,20211036290-00,한전KDN 서울지역본부 사옥 신축 통신공사,서울지방조달청/한전KDN(주),전국/서울,1389782000,1388857825,+2% ~ -2%,89306748,86.745,1115,기/A값/순/의무,-0.06650
140,2104087-00,강동천호 행복주택 및 공공청사 정보통신공사(행복 94호),한국토지주택공사,전국/서울,1159769000,1157242000,+2% ~ -2%,63242496,86.745,1093,기/A값/순/의무,-0.21789
141,20211117321-00,서울사진미술관 건립 통신공사(장기) (긴급공고),서울특별시/서울특별시,서울,462208000,459679775,+3% ~ -3%,27053798,87.745,1015,기/A값,-0.54699
142,20211116984-00,체조경기장 관람시설 개선 공사(통신),서울올림픽기념국민체육진흥공단,서울,74109000,74818075,+2% ~ -2%,0,87.745,1116,기/수의,0.95680
143,20211116847-00,금천청년꿈터 신축공사(통신),서울특별시,서울,225283000,223718475,+3% ~ -3%,12835803,87.745,1061,기/A값,-0.69448
144,20211112878-00,"사이버수사, 과학수사과 정보통신 설치공사",경찰청,서울,18040000,17800050,+2% ~ -2%,0,87.745,780,기/수의,-1.33010
145,20211112434-00,방화초 방송시설개선 통신공사(총차),서울특별시교육청,서울,191026000,189186000,+3% ~ -3%,11078036,87.745,1052,기/A값,-0.96322
146,20211112373-00,가곡초 방송시설개선 통신공사(총차),서울특별시교육청,서울,151870000,153123750,+3% ~ -3%,8874461,87.745,1058,기/A값,0.82554
147,E012109536,[재공고] 345kV 갈산-신광명 지중 운영시스템(1차) 설치공사,한국전력공사,서울/인천/경기,210089000,209458975,+2% ~ -2%,12360795,87.745,1679,기/A값/순/협정,-0.29989
148,20211113252-00,2022년 도로사업소 행정망 정보통신장비 유지관리용역,서울특별시,서울,46705000,46998600,+3% ~ -3%,0,88,12,기/연기/수의,0.62862
149,20211111913-00,무인교통단속장비 검지기 재설치 등,경찰청,서울,62300000,62005550,+2% ~ -2%,0,87.745,957,기/연기/수의,-0.47264
150,20211115325-00,영천시장 화재알림시설 구매 설치,서울특별시,서울,101315000,100824700,+3% ~ -3%,0,84.245,25,물품/기,-0.48394
151,20211114727-00,남구로시장 보안CCTV 성능개선 공사,서울특별시,서울,87480000,88419825,+3% ~ -3%,0,87.745,1141,기/수의,1.07433
152,20211115303-00,리앤업사이클 플라자 통신공사(장기계속계약) (긴급공고),서울특별시,서울,164793000,164853625,+3% ~ -3%,10576789,87.745,1065,기/A값,0.03678
153,20211114822-00,철도교통관제센터 광역차량사령 영상감시설비 개량공사,한국철도공사,서울/부산/경기,13189000,13173300,+2% ~ -2%,0,87.745,1647,기/수의,-0.11904
154,20211111151-00,2022년 중랑물재생센터 영상감시장치(CCTV) 유지관리용역 (긴급공고),서울특별시/서울특별시,서울,99220000,99038975,+3% ~ -3%,0,87.745,169,기,-0.18245
155,20211110936-00,2022년 중랑물재생센터 감시제어시스템 유지관리용역 (긴급공고),서울특별시/서울특별시,서울,106000000,105657650,+3% ~ -3%,0,87.745,17,기,-0.32298
156,20211108665-00,월촌중 방송시설 통신공사,서울특별시교육청,서울,223699000,223525700,+3% ~ -3%,12751563,87.745,1059,기/A값,-0.07748
157,20211111776-00,온라인 스튜디오 구축공사(통신),한국소방안전원,서울,1072000,1067200,+2% ~ -2%,0,87.745,144,기/수의,-0.44777
158,20211107373-00,2021년 본사 주차관제시스템 구매 설치,서울교통공사,서울,64683670,65183400,+3% ~ -3%,0,87.945,16,물품/기,0.77257
159,20211113525-00,강서유통단지 고객지원센터 개축공사(통신),서울특별시,서울,65060000,65182700,+3% ~ -3%,0,87.745,1144,기/수의,0.18859
